source_id,Mecayotl,Olivares+2018,Meingast+2021,l,b,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,pmra_pmdec_corr,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,g,bp,rp,g_error,bp_error,rp_error,dr3_radial_velocity,dr3_radial_velocity_error,ruwe,astrometric_excess_noise,astrometric_params_solved,bp_rp,g_rp,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,ymag,e_ymag,Name,EPIC,RAJ2000,DEJ2000,Vmag,J-K,Per,Amp,l_WLi,WLi,e_WLi,Teff,ALi,e_ALi,Bin,SimbadName
65200283613608704,true,true,true,166.6948424277865,-23.828906328587333,56.61546284551448,0.095268376,23.812491723079685,0.06689085,7.3976813023598815,0.10949784,19.371365646455065,0.10971089,-43.87192840251005,0.08346944,0.32107776,0.11340668,0.36384362,-0.15724199,0.008816622,-0.33551425,0.0845456,0.33030754,0.0465552,-0.14733121,17.136478,19.1588,15.788345,0.0011225444217890896,0.0565879151465365,0.0033727447059888607,,,0.8381101,0.38205662,95,3.3704548,1.3481331,13.713,12.953,12.632,0.024,0.024,0.026,19.6417,0.0263,18.2091,0.0062,16.4065,0.0041,15.5432,0.003,15.1072,0.0034,,,,,,,,,,,,,,,,
65285633203088768,true,true,true,166.01206690096535,-23.81936218193765,56.11465917614148,0.08504311,24.237911081509317,0.064261615,8.021474196031225,0.101270795,22.494818782197953,0.10269347,-49.180230958874226,0.08201182,0.17081675,0.018742597,0.3332269,-0.016124733,0.007933003,-0.2894248,0.099867545,0.37129372,0.10537261,-0.26977167,16.799587,18.621845,15.480961,0.0016415205368328584,0.024916251046162068,0.003264709789849839,,,1.3074578,0.3508177,31,3.1408844,1.3186264,13.543,12.922,12.616,0.028,0.032,0.024,19.0885,0.0109,17.7903,0.0091,16.075,0.0028,15.2653,0.0032,14.8783,0.002,,,,,,,,,,,,,,,,
65023232178029440,true,true,true,166.7042180473337,-25.19858172080143,55.62266700134463,0.019671697,22.790383366074938,0.01341629,7.2107244103887105,0.020424386,20.443968442355224,0.02651824,-43.615631895788304,0.017278627,-0.01872987,-0.03148644,-0.061075322,-0.07139428,-0.07295223,-0.21499316,-0.060804,0.25692558,-0.005945998,0.03060158,14.220257,15.296538,13.1896,8.769194527447004E-4,0.004472929665668535,0.002013652303987884,-7.0555453,6.179068,1.0311948,0.0,31,2.1069384,1.0306568,11.797,11.085,10.92,0.02,0.023,0.019,15.7079,0.0042,14.4834,0.0036,13.6046,0.0088,13.1981,0.0031,12.983,0.0028,,,,,,,,,,,,,,,,
64981931772948480,true,true,true,166.90512526135672,-24.094881014284066,56.575062291586306,0.018372698,23.486457610450035,0.012847055,7.179336279416077,0.019664617,19.818583154771783,0.023772229,-43.24129115752879,0.015966,0.0030039996,0.08613695,0.011462864,-0.14976178,0.064092554,0.024983881,0.023889855,0.25899747,0.17013133,0.17031951,10.363573,10.842356,9.716273,5.104724044472517E-4,0.0011101347686028797,6.532269208472858E-4,6.5240555,0.73763156,1.3110294,0.11268964,31,1.1260824,0.64729977,8.911,8.589,8.504,0.018,0.026,0.019,,,10.6815,0.0523,9.8963,0.0014,10.0541,0.191,,,,,,,,,,,,,,,,,,
65531515789166976,true,true,true,169.07131941064668,-22.589586602908053,59.27594370188052,0.11900965,23.216762689445826,0.07383421,6.885176994812599,0.12817694,17.355372215062282,0.14140351,-42.404117419051374,0.0927013,-0.021332946,0.091287516,0.3526866,0.118818715,-0.029430015,0.1561991,-0.07668603,0.6289675,0.02688508,0.043592773,17.700287,19.765,16.365238,0.0015157437649843699,0.05927351801073527,0.0078903752140485,,,0.987085,0.0,31,3.3997612,1.3350487,14.323,13.735,13.496,0.024,0.027,0.032,20.0961,0.0219,18.7813,0.0068,16.9662,0.0033,16.1291,0.0039,15.7333,0.0033,,,,,,,,,,,,,,,,
70495707709395584,true,true,true,165.0612160347145,-20.934527883357866,57.526829832795514,0.06789363,26.97174736066095,0.043078706,7.469647336402018,0.075587675,19.551514295073243,0.082304396,-45.636413127877326,0.05677974,0.10616023,0.07945467,0.24270171,-0.07705817,-0.018237645,-0.2520675,0.03521096,0.63816524,0.074074335,-0.3173195,16.917927,18.702915,15.639234,0.0013096165644550868,0.020646241563196017,0.003042740190403797,,,1.0062532,0.060894895,31,3.0636816,1.2786932,13.801,13.16,12.928,0.025,0.027,0.027,19.0902,0.0133,17.8367,0.0082,16.2213,0.0032,15.446,0.0055,15.086,0.0052,,,,,,,,,,,,,,,,
68046133239891584,true,true,true,164.25182736695893,-25.20902338244934,53.789279180431066,0.02206229,24.238698906437666,0.020485438,7.539687879108131,0.02450523,21.915036001221143,0.03298733,-46.31853232725302,0.02755744,0.36092952,0.3587447,-0.05934508,0.14182064,0.24815132,-0.23702614,0.26040488,0.5894715,-0.111849606,-0.15040664,14.357129,15.463994,13.309529,7.778307376186098E-4,0.0036016866514564433,0.0020232764216631186,5.7783346,17.263424,1.0059556,0.0,31,2.1544647,1.0475998,11.908,11.235,11.029,0.021,0.022,0.02,15.8693,0.0017,14.6391,0.0037,13.7285,0.0033,13.3156,0.0025,13.1146,0.0036,,,,,,,,,,,,,,,,
65292234570088064,true,true,true,165.89257269717191,-23.707093537818494,56.10725957131531,0.021823907,24.394496851857834,0.016240148,8.02785908082978,0.024394251,21.95042265441983,0.028079616,-49.20267411149293,0.020327898,0.012285446,0.09760405,0.11891903,-0.13420796,0.20904168,-0.21992928,0.12910104,0.34907517,0.23012649,-0.13339964,8.121808,8.253396,7.86998,3.4976719893176436E-4,6.348760841470138E-4,4.4866670742567985E-4,7.611011,0.80330706,0.9579118,0.12171388,31,0.38341618,0.2518282,7.588,7.528,7.47,0.018,0.04,0.023,,,8.504,0.0102,7.9547,9.0E-4,7.7613,0.001,7.9355,0.0437,,,,,,,,,,,,,,,,
64988322684358144,true,true,true,167.3076013468469,-23.79084742007823,57.09464904982035,0.06658998,23.461746193162426,0.05091385,7.509023760722854,0.075521074,20.586114440560067,0.08276335,-45.14237539307773,0.064756274,0.3488828,0.27515826,0.33906025,-0.02797076,0.1297814,-0.1303742,0.14765961,0.4256837,0.12796491,-0.05233036,16.84718,18.706785,15.553324,0.0011801615068306806,0.027095221346224857,0.0036075284515838667,,,0.9564138,0.0,31,3.1534615,1.2938557,13.63,13.078,12.766,0.027,0.028,0.026,19.0448,0.0251,17.8567,0.0038,16.1551,0.004,15.3503,0.0023,14.9661,0.0015,,,,,,,,,,,,,,,,
69470206956077056,true,true,true,163.1520794320021,-23.716709662734036,53.99969599895128,0.11778077,26.02550242086687,0.09503796,6.743869616690543,0.1351329,20.23384986757586,0.18103354,-42.08241688129668,0.13852468,0.4611873,0.29320407,-0.010494922,0.13534866,0.18481207,-0.19229048,0.2789091,0.55046886,-0.17550112,-0.16327934,17.315336,19.389893,15.9801855,0.0016112871955906273,0.039895328117579815,0.005099356895540542,,,1.0462041,0.56316745,95,3.409707,1.3351507,13.914,13.359,13.016,0.026,0.024,0.028,19.7373,0.0178,18.424,0.0084,16.5943,0.0049,15.745,0.0048,15.3241,0.0044,,,,,,,,,,,,,,,,
163647015711395584,true,true,true,166.2572144344215,-19.319406790344374,59.686365376575544,0.014964119,27.395276960716007,0.0091434205,7.040956929241796,0.017944574,19.195396338905553,0.019643454,-43.17545698299308,0.012849665,0.22066493,-0.091878876,0.1768196,-0.25110638,-0.08682618,-0.4594602,0.1772147,0.6083429,-0.17284809,-0.51251596,12.728684,13.42047,11.92505,3.8054316209789674E-4,0.0014279040571466646,0.0011218032952387783,4.854623,1.1199929,0.9848471,0.040236585,31,1.4954205,0.80363464,10.894,10.304,10.153,0.022,0.028,0.025,13.6903,0.0022,12.864,,12.439,,12.177,,11.9908,0.007,,,,,,,,,,,,,,,,
65163110673516928,true,true,true,166.7144768643634,-24.35817434607797,56.24181931752337,0.05867014,23.408471301585465,0.041527085,7.4255680209980675,0.06269569,18.802964800017666,0.08106922,-44.67446134102455,0.052099824,-0.02016394,0.13332894,-0.0989044,-0.23637792,0.07861166,-0.062161516,-0.0037383859,0.30036408,0.11817997,-0.15028003,16.323061,18.017593,15.066506,0.002228411040751096,0.022066668882163135,0.005501938200020756,,,1.0671307,0.09638561,31,2.951087,1.2565546,13.275,12.663,12.392,0.023,0.023,0.022,18.4958,0.0108,17.2044,0.0039,15.5832,0.002,14.92,0.0034,14.5655,0.0039,,,,,,,,,,,,,,,,
66950435545271680,true,true,true,166.03850828226828,-22.193862590500608,57.3346673052609,0.04877678,25.428301732688972,0.02690014,6.971480338793958,0.04854271,18.90808551277509,0.061910648,-43.69680503977185,0.035125203,0.048841443,0.05802007,0.0043722196,-0.25143117,-0.03845189,-0.042975612,-0.03974437,0.51244026,0.11931273,-0.09736767,16.213099,17.842764,14.978201,0.0011131670527140195,0.009996874867704312,0.0028098129629139067,,,1.0176995,0.040525883,31,2.864563,1.2348976,13.21,12.605,12.326,0.024,0.03,0.024,18.1638,0.0068,16.9281,0.0109,15.5041,0.0078,14.8464,0.0013,14.5076,0.0029,,,,,,,,,,,,,,,,
66749121837171840,true,true,true,166.7307306585656,-22.821112476469217,57.38774921504782,0.033145078,24.533832683321616,0.019106742,7.418666857726491,0.035878733,20.208257770798163,0.044577777,-46.08040738976238,0.025125641,-0.08054989,-0.0380716,0.24490668,-0.07657933,-0.10124036,-0.20623103,-0.12245608,0.5722914,0.31313178,-0.23063645,15.359683,16.778868,14.188808,9.167958017282631E-4,0.006150748045851364,0.002622518461792731,,,1.0772529,0.07289277,31,2.5900593,1.1708746,12.604,11.987,11.745,0.022,0.022,0.02,17.169,0.0045,15.9274,0.003,14.6739,0.0068,14.0856,0.0069,13.8261,0.0026,,,,,,,,,,,,,,,,
66556535504958848,true,true,true,166.9164061741673,-22.987108486892573,57.40235505704586,0.02065003,24.295859565672455,0.013905753,7.462035109288245,0.022498393,18.182616410101808,0.026032448,-45.94347227111504,0.018445078,0.3089684,0.2747775,0.08315797,-0.16173334,0.1078393,-0.16941008,0.14808255,0.6190529,0.023254681,-0.23899165,11.475932,11.925756,10.860993,8.231304552500609E-4,0.002215222050902156,0.0016716274166331477,6.635169,0.65957856,1.1675231,0.15206079,31,1.0647631,0.61493874,10.029,9.634,9.55,0.022,0.022,0.018,12.5202,0.4377,11.4646,0.0385,11.1762,0.0623,11.12,0.0753,11.0736,0.0244,,,,,,,,,,,,,,,,
63839023796354560,true,true,true,169.0752022811425,-24.250371705547195,58.02785653537796,0.08227447,22.020523597640402,0.049189482,8.012548161643274,0.09163586,20.26129682172177,0.11883812,-48.83380959440387,0.07063137,0.043464545,0.030932317,0.20613655,-0.113788456,-0.042204797,-0.12350381,0.0318388,0.6414288,0.098487265,-0.33107185,17.154518,18.962158,15.870787,9.693429534764327E-4,0.030633238032487024,0.0035313641909913078,,,0.9361239,0.0,31,3.0913715,1.2837315,13.976,13.453,13.122,0.024,0.031,0.031,19.3391,0.0084,18.0693,0.0071,16.4341,0.0038,15.6759,0.0068,15.3023,0.0016,,,,,,,,,,,,,,,,
66737095928811648,true,true,true,166.51284965675544,-23.234511795535763,56.918616532110974,0.019851591,24.364356080566463,0.013987022,7.396118503759566,0.021419695,19.316594733162717,0.025703246,-45.4554205499203,0.016754748,0.11437564,0.19220045,-0.19615991,-0.050975237,-0.07904825,-0.11624911,-0.09631878,0.34508437,0.0269386,0.12144561,10.402332,10.743448,9.896464,0.0012177180925628595,0.0043817708339922495,0.0029889582421075253,5.5421205,0.4786263,1.023037,0.09132806,31,0.8469839,0.50586796,9.34,9.071,8.953,0.021,0.016,0.018,,,,,9.9856,0.132,,,11.9809,,HII1514,211087357,56.91853,24.36459,10.53,0.381,3.252,0.032," ",161.0,10.0,5792.0,3.062,0.068,,Cl* Melotte 22 HII 1514
70493268167993984,true,true,true,165.06419069931187,-21.09400006936774,57.409403943429396,0.046101663,26.851435079305364,0.030321859,7.310328046118832,0.05131594,19.59946001609844,0.05616553,-45.50857523991807,0.0400625,0.19067656,0.19241354,0.18602096,-0.03402074,0.076211706,-0.16892758,0.0952959,0.6422646,0.15144527,-0.22147281,16.096619,17.713236,14.864273,0.0011337144506994145,0.01172618075069458,0.003039290745209135,,,1.0729588,0.13765357,31,2.8489628,1.2323456,13.086,12.466,12.263,0.022,0.022,0.021,18.0747,0.007,16.8178,0.005,15.3852,0.0017,14.719,0.003,14.3815,0.005,,,,,,,,,,,,,,,,
68006241583701888,true,true,true,164.29380221253115,-25.74348271372508,53.444424149141014,0.04810928,23.805262964470735,0.031140307,8.021906987586915,0.051143233,23.62859183363217,0.058403526,-48.135897082217014,0.038308058,0.009270537,-0.009924621,0.14971231,-0.34763014,0.11949081,-0.10463466,0.11148578,0.12275875,0.2826996,-0.1015091,15.914934,17.475151,14.693427,0.0012353373460548436,0.01665283486929417,0.0028455661666897092,,,1.0345572,0.08300239,31,2.781724,1.2215071,13.006,12.396,12.14,0.023,0.023,0.021,17.8641,0.0071,16.6351,0.0047,15.2248,0.0039,14.5644,0.0014,14.2455,0.0028,,,,,,,,,,,,,,,,
66980362877378432,true,true,true,165.97714907935014,-21.94944243394372,57.470573906210106,0.01584435,25.647246431442863,0.009196278,7.246003957202509,0.017314317,18.623312387093794,0.018656163,-45.93795176933582,0.012443527,0.13184616,-0.056037657,0.21142252,-0.2058194,-0.08144295,-0.34683314,0.07591868,0.63755864,0.13555007,-0.39012218,9.434445,9.706347,8.994207,1.4492186138522365E-4,3.4639419230781613E-4,2.053386166701859E-4,5.507269,0.392375,1.014025,0.08204572,31,0.7121401,0.440238,8.489,8.332,8.254,0.02,0.017,0.02,9.7181,0.0177,10.1959,0.0259,9.2607,0.001,8.9475,0.001,9.786,0.0697,,,,,,,,,,,,,,,,
66509634462127360,true,true,true,167.335420062342,-23.13121753704331,57.60485631103719,0.071723334,23.92810758936979,0.03760823,6.838599741356637,0.07411512,17.828451126462845,0.10199941,-41.79215628014446,0.049891695,-0.123127736,-0.001402747,-0.15728693,-0.26936385,-0.013232435,-0.09539823,-0.10512332,0.53720754,0.37715548,-0.16040114,16.713524,18.446587,15.454812,8.160594261741467E-4,0.016689815971215202,0.0036483041515247582,,,1.086405,0.17011708,31,2.9917746,1.2587118,13.671,13.004,12.802,0.021,0.029,0.026,18.8521,0.01,17.57,0.0095,16.0214,0.003,15.2829,0.0017,14.9361,0.0032,,,,,,,,,,,,,,,,
71723862196809856,true,true,true,163.17041235900524,-20.411875592884925,56.41992682270785,0.10425094,28.5348260802802,0.072977014,7.296692331701131,0.12591994,20.092324614604756,0.13042443,-44.75132515029033,0.09337024,0.28134954,0.21386898,0.35932738,0.034069434,0.12210714,-0.06323632,0.12709934,0.42094842,0.29120877,-0.062061626,17.320017,19.329128,16.009106,0.001366206021965634,0.03791013603511567,0.005663712124775452,,,0.9263265,0.41362518,95,3.3200226,1.3109112,14.078,13.505,13.177,0.026,0.037,0.027,19.6337,0.0149,18.3565,0.0055,16.5915,0.0037,15.7889,0.0054,15.3872,0.0045,,,,,,,,,,,,,,,,
65004712279475712,true,true,true,166.944033860248,-23.931227890756134,56.72404434206554,0.014618717,23.58335393181007,0.01097097,7.497436461447746,0.015502698,20.79610781492648,0.018105298,-45.153767216869234,0.01301925,0.17121468,0.08293439,0.04257777,-0.25038663,-0.01315441,-0.22481953,-0.023154698,0.08973952,0.14639601,0.052226786,10.388345,10.711754,9.896658,6.052170904485839E-4,0.0016849460309959045,0.001202175692068603,5.720363,0.29002896,0.99693227,0.095048666,31,0.8150959,0.49168682,9.35,9.092,8.996,0.02,0.019,0.02,10.8068,0.001,13.7995,0.0034,11.6874,0.0013,,,,,HII1215,211038389,56.72391,23.58359,10.55,0.378,3.5941,0.018," ",125.0,10.0,5818.0,2.867,0.065,,Cl* Melotte 22 HII 1215
65173620458875008,true,true,true,166.7223117099154,-24.064466632099617,56.462718551320094,0.10163194,23.621278347196252,0.078951284,7.224087278284057,0.11069285,20.374159257125207,0.13445398,-44.819773567344086,0.10781323,0.060788177,0.12388168,0.14309435,-0.10323411,0.1626661,-0.15414578,0.13165234,0.22429468,-0.082474895,-0.057176914,16.997486,18.30291,15.578316,0.0025605227690533253,0.04603985293885031,0.01590078948964556,,,0.98196167,0.60163814,95,2.724594,1.4191704,10.647,10.084,12.575,,,0.159,18.884,,17.363,0.0065,16.1202,0.0183,15.3608,0.0241,14.932,0.0162,,,,,,,,,,,,,,,,
66800244832257280,true,true,true,166.04079993457182,-23.29088117881205,56.523814101890245,0.09535994,24.613683357394308,0.07000861,7.347148990756307,0.10306942,21.355364281628134,0.1317843,-45.16090854605797,0.09270173,-0.0070227305,0.13386798,-0.077474974,-0.058582965,0.0726344,-0.0839797,0.045694742,0.18941234,-0.08841282,-0.022695996,17.224361,19.027359,15.906121,0.002073487663186783,0.051111433543490334,0.007935057028137652,,,1.009063,0.162043,31,3.1212378,1.3182402,13.922,13.382,13.048,0.035,0.051,0.04,19.4994,0.0156,18.2206,0.0054,16.4921,0.0059,15.6875,0.0043,15.2796,0.0044,,,,,,,,,,,,,,,,
66899239535574400,true,true,true,166.73835646501072,-21.83626790171265,58.1308067637997,0.038393978,25.251934445389914,0.029903343,7.340439849598904,0.04951113,19.837582004550185,0.05248322,-45.54461759190832,0.044908043,0.45789602,0.21642192,0.23291859,-0.060263462,0.08827236,-0.3770181,0.3611955,0.7391438,-0.18803617,-0.51859117,15.598198,17.058237,14.41126,9.085458951437023E-4,0.006637756434307578,0.0020837997966805712,,,1.0918032,0.10384907,31,2.6469774,1.1869383,12.779,12.152,11.91,0.027,0.032,0.022,17.4411,0.0093,16.2464,0.003,14.9062,0.0019,14.3081,0.0037,14.033,0.0022,,,,,,,,,,,,,,,,
65199978672758272,true,true,true,166.74402083262208,-23.821741322939396,56.65709673682824,0.017947942,23.78750955142278,0.014423253,7.471863203927212,0.020728955,20.01127262219112,0.022356384,-47.26742342923304,0.01750329,0.32676584,0.25262552,0.23543625,-0.105973974,0.09765978,-0.25332856,0.06782056,0.30184984,0.13963285,-0.024046348,10.045166,10.413593,9.512707,4.236065925379749E-4,8.83080641672059E-4,6.045614096246473E-4,6.585022,0.4475127,1.1117623,0.113205045,31,0.90088654,0.53245926,8.925,8.583,8.527,0.019,0.017,0.016,10.491,,10.071,,9.918,,9.857,,9.836,,HII1117,211050847,56.65699,23.78777,10.2,0.397,6.1624,0.004," ",159.0,10.0,5708.0,2.966,0.07,"PHB,SB",Cl* Melotte 22 HII 1117
66565365957676416,true,true,true,166.92490285836053,-22.74748431180257,57.58720760547455,0.020498144,24.466545088074653,0.015692195,7.247913855179051,0.023266941,20.345935596036103,0.02792225,-45.482774434852004,0.022153514,0.46404785,0.2888852,0.17667946,0.06448213,0.2253135,-0.30469254,0.40309036,0.80623734,-0.10097594,-0.36885542,10.915199,11.290863,10.371225,8.612553562761303E-4,0.0027004351619860437,0.0018294601809073047,5.401723,0.40110582,1.2305748,0.117914945,31,0.9196377,0.5439739,9.746,9.397,9.307,0.018,0.016,0.017,12.5511,0.0438,12.218,,,,12.2192,0.0012,13.1714,0.002,,,,,,,,,,,,,,,,
63826070174824192,true,true,true,169.1804312724775,-24.434605359937677,57.96492519317743,0.053880956,21.821211162958722,0.034041513,7.520908413838251,0.058240574,20.684256689137317,0.07128362,-45.116088434998034,0.04518986,0.076370254,0.104830325,0.14287564,-0.11670021,0.08300408,-0.07998872,0.10514118,0.6973746,0.22534817,-0.21202292,16.288523,17.97776,15.031416,0.0012491930208216784,0.01559923486244965,0.0036074322288462135,,,1.1198117,0.16549538,31,2.9463444,1.2571068,13.22,12.633,12.344,0.028,0.027,0.024,18.3989,0.0066,17.0851,0.0093,15.6103,0.0094,14.8701,0.0026,14.5415,0.0015,,,,,,,,,,,,,,,,
68236795427794816,true,true,true,165.0685238147504,-24.538685697388676,54.88473033037803,0.049422216,24.266864029139793,0.036033478,7.182498896457282,0.057205863,19.773563485274593,0.063102424,-45.54958301411696,0.0461056,0.33617243,0.15000889,0.07008494,-0.17710097,-0.0563219,-0.28533617,-0.03743395,0.25133863,0.20571999,-0.001037589,16.123356,17.788473,14.88306,0.001409365838660405,0.014834940603234186,0.003217952326529301,,,0.967869,0.0,31,2.9054127,1.2402954,13.072,12.471,12.201,0.023,0.034,0.025,18.1598,0.01,16.8875,0.0048,15.4156,0.0022,14.7091,0.0023,14.4006,0.004,,,,,,,,,,,,,,,,
68595751615127296,true,true,true,164.44663913184445,-23.635143881055566,55.06220014487003,0.03033979,25.321731267946834,0.01978342,7.429406078180151,0.032553103,21.09334184908934,0.041186675,-46.227011886895404,0.02499382,0.088123664,0.12572807,-0.040468317,-0.32076582,-8.6077506E-4,-0.13378464,-0.053469975,0.21200855,0.2718222,0.018614488,15.024521,16.341234,13.893018,8.976957095301959E-4,0.004562286647435504,0.0030329208754748455,1.512868,7.230478,1.1364865,0.06812595,31,2.4482164,1.1315031,12.343,11.69,11.507,0.023,0.036,0.018,16.7257,0.007,15.4974,0.0047,14.3501,0.002,13.8346,0.002,13.5877,9.0E-4,,,,,,,,,,,,,,,,
65120470237460480,true,true,true,165.98326820513756,-24.847936340349104,55.345801507755894,0.015098765,23.48673483571187,0.011341385,7.4801116586688075,0.017506294,21.626674943484065,0.017876578,-45.324354884444176,0.013660543,0.1548431,0.14846635,0.29075918,-0.09999212,0.13781787,-0.18593669,0.02611972,0.17750329,0.24887027,0.115308546,9.069493,9.289895,8.691947,2.6401205686136365E-4,4.028052196771216E-4,4.0715213847596895E-4,4.2938056,2.2576797,0.98665714,0.0836804,31,0.5979481,0.3775463,8.279,8.178,8.094,0.021,0.02,0.015,,,9.341,0.0515,8.5951,0.1437,9.0698,0.001,9.3249,0.1633,,,,,,,,,,,,,,,,
66452047540860160,true,true,true,167.3489613453007,-23.446577258210976,57.38016945576194,0.07069683,23.688630836824323,0.044253692,7.362058685060756,0.07405327,19.957750625646163,0.09846682,-44.52370465052084,0.061338767,0.051769707,-0.0056840866,0.037204254,-0.18490879,-0.040888045,-0.1840466,0.0069635552,0.61865085,0.03204721,-0.30317786,16.796696,18.619001,15.503763,9.936327466336576E-4,0.02712475086169532,0.0032110743539148505,,,1.0409425,0.19019425,31,3.1152382,1.2929325,13.64,13.037,12.771,0.027,0.026,0.026,19.0231,0.0064,17.7361,0.0048,16.0767,0.0028,15.3159,0.0035,14.9357,0.0031,,,,,,,,,,,,,,,,
71042641727187968,true,true,true,163.21927669048307,-22.65347610119553,54.81489397592177,0.12802634,26.800907214746978,0.088990174,7.725854859056574,0.13777708,21.601946539976296,0.16312906,-48.27398700074737,0.117234804,-0.06906547,0.025000062,0.08356882,-0.09713809,0.12676044,-0.053002466,0.07217206,0.2526733,0.039555185,0.24929845,17.517397,19.491276,16.198095,0.0018255003443345167,0.03384648273891198,0.006339831206362164,,,0.8190839,0.5375651,95,3.2931805,1.3193016,14.269,13.715,13.388,0.028,0.044,0.039,19.8314,0.0143,18.5335,0.0076,16.7893,0.0054,15.9816,0.0026,15.5893,0.0063,,,,,,,,,,,,,,,,
65222518661019520,true,true,true,166.3684915293494,-23.746725391287338,56.43373928124347,0.016692346,24.073923595288683,0.012819437,7.32594365757548,0.01919131,19.954843057789002,0.022238605,-43.35273923240335,0.015212085,0.057435077,0.0027930955,0.2646508,0.026622182,-0.065035924,-0.33682552,-0.11389704,0.26036236,0.21666034,-0.11620363,13.691072,14.590597,12.760758,0.0016209838695068128,0.004836230668921051,0.0027529879115851304,9.706771,3.4502966,1.1184418,0.051837813,31,1.8298388,0.93031406,11.533,10.829,10.662,0.027,0.032,0.02,15.0544,0.0192,13.9082,0.0115,14.6757,0.2035,12.9825,0.0268,12.7162,0.0046,,,,,,,,,,,,,,,,
66711532283494656,true,true,true,166.727890211264,-23.421026944699406,56.94067213271087,0.053567965,24.093478715572004,0.03599539,7.361301794834977,0.058309663,20.163471457940336,0.07229964,-43.67557168646647,0.046178002,0.050306916,0.13156523,0.087347046,-0.22730432,-0.058032166,-0.08889502,-0.14552565,0.21634364,0.20665784,0.14955126,16.304049,17.939493,15.056418,0.002453713507482554,0.028075984095622224,0.007694422691955687,,,1.0365573,0.0832201,31,2.8830748,1.2476301,13.333,12.678,12.443,0.023,0.024,0.026,18.1965,0.0074,17.0024,0.0202,15.5905,0.0029,14.9171,0.0059,14.5793,0.004,,,,,,,,,,,,,,,,
66808839062339712,true,true,true,166.06153895648444,-23.091007667005883,56.68666506758425,0.09059875,24.74939162434088,0.072086364,7.382649848312971,0.09851447,20.16782120245168,0.11341955,-44.18388468038046,0.09406659,0.22888659,0.1582112,0.15027858,-0.09651831,0.12558794,-0.13009495,0.15949889,0.33313522,-0.014455607,-0.09900587,17.464863,19.405117,16.141865,0.001500751465238724,0.04327554187238876,0.00581776805340582,,,1.030175,0.21606581,31,3.2632523,1.322998,14.215,13.675,13.321,0.029,0.044,0.038,19.7547,0.0127,18.4799,0.0052,16.7345,0.0037,15.9325,0.0026,15.53,0.0038,,,,,,,,,,,,,,,,
65056526764528128,true,true,true,166.74629277233632,-24.807443522220236,55.93744520454143,0.034377933,23.055694268704652,0.025154112,7.183729162793427,0.037428692,20.21799379712614,0.044520486,-44.39095671123844,0.032091554,0.12566364,-0.010680969,0.18763584,-0.20903943,0.037156146,-0.260179,0.088181846,0.30552757,0.11612637,-0.16916372,15.538341,17.033222,14.345987,6.972902766657558E-4,0.005980755806003688,0.0027573552972833806,-7.40606,7.0031767,1.0226176,0.04719818,31,2.6872349,1.1923532,12.671,11.994,11.701,0.022,0.021,0.017,17.4814,0.007,16.1254,0.0058,14.8446,0.0023,14.2325,0.005,13.9531,0.0052,,,,,,,,,,,,,,,,
65561473183104640,true,true,true,169.22709985879482,-21.792715887643762,59.996547399284125,0.109451234,23.684502413509016,0.059795357,7.365650912464818,0.1063152,18.238053772145097,0.14910848,-44.87531613366752,0.07874906,-0.15186003,-0.054190215,-0.22065176,-0.24282624,0.13725038,-0.08156231,0.046410237,0.5869094,0.08838452,-0.22850375,17.376736,19.306112,16.073645,0.0015556063005163464,0.03190103254312022,0.0033063304064462613,,,1.0405189,0.23784292,31,3.2324677,1.303091,14.152,13.476,13.22,0.03,0.027,0.027,19.7164,0.0131,18.4079,0.0056,16.6421,0.0035,15.8596,0.0043,15.4561,0.0045,,,,,,,,,,,,,,,,
70457877637565824,true,true,true,165.07141384098855,-21.556155425935966,57.06939334323902,0.06390726,26.503111885230055,0.03972838,7.771877340288462,0.067723535,20.775924413454668,0.09081696,-49.073057631362026,0.052149776,0.031587318,0.09543005,-0.011964235,-0.09999131,0.019246556,-0.090939514,-0.021862347,0.55289155,-0.08876379,-0.1257763,16.525291,18.279528,15.256958,9.068796841635696E-4,0.015070811172809914,0.0026703699122203528,,,1.016582,0.0965389,31,3.0225697,1.2683334,13.417,12.845,12.549,0.021,0.023,0.025,18.6408,0.0065,17.3922,0.0094,15.8188,0.0068,15.0943,0.0023,14.7392,0.0032,,,,,,,,,,,,,,,,
70118197262752768,true,true,true,164.46389810159025,-23.082401982703924,55.47596879894866,0.03620947,25.729606115398568,0.026738489,7.416742738578558,0.045100294,21.901060782356616,0.04811754,-46.34521776764542,0.031298857,0.08461091,0.059760734,0.23165946,-0.112469636,-0.009331835,-0.3313598,-0.16678447,0.1442226,0.40740928,0.014249095,15.557904,17.011028,14.379108,7.42099231199604E-4,0.007489983402635461,0.002084509297808976,6.306791,14.475853,1.0264697,0.059874896,31,2.6319199,1.1787958,12.798,12.127,11.911,0.021,0.031,0.023,17.3834,0.0075,16.156,0.0036,14.8622,0.0017,14.2746,0.0011,13.9818,0.0025,,,,,,,,,,,,,,,,
